"Date","APPL","NASDAQ","WTI","Gold","Copper","TNYR","DXY","CQQQ","CAC40"
2019-06-18,48.781967,7953.879883,53.900002,1346.599976,2.707,2.06,97.639999,44.461552,5509.72998
2019-06-19,48.639389,7987.319824,53.759998,1344.599976,2.6845,2.029,97.120003,44.700375,5518.450195
2019-06-20,49.030235,8051.339844,56.650002,1392.900024,2.7155,2.001,96.629997,45.426811,5535.569824
2019-06-21,48.863079,8031.709961,57.43,1396.199951,2.706,2.068,96.220001,44.879498,5528.330078
2019-06-24,48.813919,8005.700195,57.900002,1414.300049,2.7055,2.021,95.980003,44.72028,5521.709961
2019-06-25,48.07402,7884.720215,57.830002,1414.900024,2.7355,1.994,96.160004,43.536098,5514.569824
2019-06-26,49.113811,7909.970215,59.380001,1411.599976,2.711,2.049,96.209999,44.44165,5500.720215
2019-06-27,49.099064,7967.759766,59.43,1408.400024,2.7125,2.005,96.190002,45.257641,5493.609863
2019-06-28,48.65168,8006.240234,58.470001,1409.699951,2.7055,2,96.129997,45.128277,5538.970215
2019-07-01,49.543983,8091.160156,59.09,1385.599976,2.6795,2.034,96.839996,46.750309,5567.910156
2019-07-02,49.834049,8109.089844,56.25,1404.599976,2.6575,1.976,96.730003,46.342312,5576.819824
2019-07-03,50.247021,8170.22998,56.25,1404.599976,2.6575,1.976,96.730003,45.994022,5618.810059
2019-07-05,50.202774,8161.790039,57.509998,1396.699951,2.6585,2.048,97.25,45.416859,5593.720215
2019-07-08,49.167892,8098.379883,57.66,1397,2.656,2.034,97.379997,44.421745,5589.189941
2019-07-09,49.467785,8141.72998,57.830002,1397.5,2.6245,2.054,97.489998,44.461552,5572.100098
2019-07-10,49.956955,8202.530273,60.43,1410.099976,2.693,2.061,97.099998,44.44165,5567.589844
2019-07-11,49.593155,8196.040039,60.200001,1404.300049,2.6825,2.12,97.050003,44.10331,5551.950195
2019-07-12,49.974163,8244.139648,60.209999,1409.900024,2.6915,2.106,96.809998,44.17297,5572.859863
2019-07-15,50.44368,8258.19043,59.580002,1411.400024,2.7075,2.092,96.93,44.899403,5578.209961
2019-07-16,50.269142,8222.799805,57.619999,1409.199951,2.6935,2.122,97.400002,44.700375,5614.379883
2019-07-17,49.986462,8185.209961,56.779999,1421.300049,2.71,2.061,97.220001,44.481457,5571.709961
2019-07-18,50.554291,8207.240234,55.299999,1426.099976,2.704,2.038,96.790001,44.163021,5550.549805
2019-07-19,49.799641,8146.490234,55.630001,1425.099976,2.7445,2.048,97.150002,44.192871,5552.339844
2019-07-22,50.937756,8204.139648,56.220001,1425.300049,2.7145,2.043,97.260002,44.033653,5567.02002
2019-07-23,51.335976,8251.400391,56.77,1420.099976,2.694,2.074,97.709999,44.98896,5618.160156
2019-07-24,51.294189,8321.5,55.880001,1422.800049,2.704,2.05,97.730003,45.476566,5605.870117
2019-07-25,50.888599,8238.540039,56.02,1413.900024,2.6955,2.074,97.82,45.287495,5578.049805
2019-07-26,51.065586,8330.209961,56.200001,1418.5,2.6765,2.081,98.010002,45.287495,5610.049805
2019-07-29,51.542461,8293.330078,56.869999,1419.599976,2.7095,2.055,98.040001,45.237736,5601.100098
2019-07-30,51.321232,8273.610352,58.049999,1429.699951,2.6705,2.061,98.050003,44.819794,5511.069824
2019-07-31,52.368397,8175.419922,58.580002,1426.099976,2.658,2.021,98.519997,44.461552,5518.899902
2019-08-01,51.235191,8111.120117,53.950001,1420.900024,2.66,1.894,98.389999,43.167908,5557.410156
2019-08-02,50.151157,8004.069824,55.66,1445.599976,2.565,1.855,98.099998,42.511139,5359
2019-08-05,47.525852,7726.040039,54.689999,1464.599976,2.537,1.735,97.5,40.520916,5241.549805
2019-08-06,48.425529,7833.27002,53.630001,1472.400024,2.551,1.739,97.629997,40.938862,5234.649902
2019-08-07,48.926994,7862.830078,51.09,1507.300049,2.565,1.684,97.540001,40.938862,5266.509766
2019-08-08,50.006123,8039.160156,52.540001,1497.699951,2.602,1.716,97.620003,41.784706,5387.959961
2019-08-09,49.594051,7959.140137,54.5,1496.599976,2.584,1.734,97.489998,41.068226,5327.919922
2019-08-12,49.468208,7863.410156,54.93,1505.300049,2.58,1.639,97.379997,41.09808,5310.310059
2019-08-13,51.563107,8016.359863,57.099998,1502.199951,2.6245,1.68,97.809998,42.481277,5363.069824
2019-08-14,50.028328,7773.939941,55.23,1515.900024,2.5865,1.581,97.989998,41.565781,5251.299805
2019-08-15,49.77911,7766.620117,54.470001,1519.599976,2.5895,1.529,98.139999,42.26236,5236.930176
2019-08-16,50.953636,7895.990234,54.869999,1512.5,2.59,1.539,98.139999,43.148006,5300.790039
2019-08-19,51.903625,8002.810059,56.209999,1500.400024,2.597,1.598,98.349998,45.038715,5371.560059
2019-08-20,51.90609,7948.560059,56.34,1504.599976,2.574,1.561,98.190002,44.829742,5344.640137
2019-08-21,52.468678,8020.209961,55.68,1504.599976,2.5815,1.577,98.300003,45.128277,5435.47998
2019-08-22,52.424263,7991.390137,55.349998,1497.300049,2.5535,1.61,98.169998,44.561062,5388.25
2019-08-23,50.001186,7751.77002,54.169998,1526.599976,2.526,1.528,97.639999,43.376881,5326.870117
2019-08-26,50.951172,7853.740234,53.639999,1526.300049,2.54,1.545,98.080002,44.093365,5351.02002
2019-08-27,50.376244,7826.950195,54.93,1541,2.5435,1.49,98,44.4118,5387.089844
2019-08-28,50.714291,7856.879883,55.779999,1537.800049,2.551,1.466,98.209999,44.571018,5368.799805
2019-08-29,51.572975,7973.390137,56.709999,1526.5,2.5595,1.516,98.510002,45.257641,5449.970215
2019-08-30,51.506355,7962.879883,55.099998,1519.099976,2.533,1.506,98.919998,45.05862,5480.47998
2019-09-03,50.756233,7874.160156,53.939999,1545.900024,2.5125,1.466,98.949997,45.735294,5466.069824
2019-09-04,51.61739,7976.879883,56.259998,1550.300049,2.579,1.459,98.449997,46.232849,5532.069824
2019-09-05,52.626595,8116.830078,56.299999,1515.400024,2.6245,1.565,98.410004,47.446884,5593.370117
2019-09-06,52.621658,8103.069824,56.52,1506.199951,2.6155,1.55,98.389999,47.556351,5603.990234
2019-09-09,52.846199,8087.439941,57.849998,1502.199951,2.6105,1.622,98.279999,48.342487,5588.950195
2019-09-10,53.47047,8084.160156,57.400002,1490.300049,2.6105,1.702,98.330002,47.964344,5593.209961
2019-09-11,55.17057,8169.680176,55.75,1494.400024,2.5975,1.733,98.650002,48.31263,5618.060059
2019-09-12,55.047195,8194.469727,55.09,1498.699951,2.6235,1.791,98.309998,48.451942,5642.859863
2019-09-13,53.976303,8176.709961,54.849998,1490.900024,2.681,1.903,98.260002,48.710678,5655.459961
2019-09-16,54.260071,8153.540039,62.900002,1503.099976,2.621,1.841,98.650002,48.272827,5602.22998
2019-09-17,54.45747,8186.02002,59.34,1505.099976,2.6095,1.812,98.260002,47.894684,5615.509766
2019-09-18,54.968235,8177.390137,58.110001,1507.5,2.5955,1.786,98.599998,47.944439,5620.649902
2019-09-19,54.521626,8182.879883,58.130001,1498.400024,2.591,1.774,98.269997,48.332531,5659.080078
2019-09-20,53.724625,8117.669922,58.09,1507.300049,2.59,1.755,98.510002,48.073807,5690.779785
2019-09-23,53.968906,8112.459961,58.639999,1523.699951,2.5945,1.708,98.599998,47.655857,5630.759766
2019-09-24,53.712284,7993.629883,57.290001,1532.099976,2.5895,1.635,98.339996,46.86972,5628.330078
2019-09-25,54.538898,8077.379883,56.490002,1504.599976,2.595,1.732,99.040001,46.999084,5583.799805
2019-09-26,54.257603,8030.660156,56.41,1507.5,2.56,1.685,99.209999,46.640842,5620.569824
2019-09-27,53.993587,7939.629883,55.91,1499.099976,2.583,1.675,99.110001,45.337254,5640.580078
2019-09-30,55.264339,7999.339844,54.07,1465.699951,2.5645,1.675,99.379997,45.53627,5677.790039
2019-10-01,55.41732,7908.680176,53.619999,1482,2.552,1.644,99.129997,45.237736,5597.629883
2019-10-02,54.028126,7785.25,52.639999,1501,2.5615,1.596,99.040001,45.287495,5422.77002
2019-10-03,54.48708,7872.259766,52.450001,1507.099976,2.5455,1.536,98.860001,46.103489,5438.77002
2019-10-04,56.014454,7982.470215,52.810001,1506.199951,2.5555,1.515,98.809998,46.25275,5488.319824
2019-10-07,56.026794,7956.290039,52.75,1497.699951,2.572,1.553,98.989998,45.934319,5521.609863
2019-10-08,55.370438,7823.779785,52.630001,1497.199951,2.5635,1.537,99.139999,45.168079,5456.620117
2019-10-09,56.01939,7903.740234,52.59,1506.099976,2.562,1.589,99.120003,45.705444,5499.140137
2019-10-10,56.774445,7950.779785,53.549999,1494.800049,2.605,1.658,98.709999,46.690598,5569.049805
2019-10-11,58.284546,8057.040039,54.700001,1482.699951,2.6185,1.752,98.300003,47.118496,5665.47998
2019-10-14,58.200645,8048.649902,53.59,1491.699951,2.6235,1.733,98.449997,47.098598,5643.080078
2019-10-15,58.064941,8148.709961,52.810001,1477.599976,2.604,1.771,98.290001,47.516544,5702.049805
2019-10-16,57.830528,8124.180176,53.360001,1488,2.5795,1.748,98.010002,47.76532,5696.899902
2019-10-17,58.055065,8156.850098,53.93,1492.300049,2.587,1.757,97.610001,47.725513,5673.069824
2019-10-18,58.3339,8089.540039,53.779999,1488.199951,2.625,1.747,97.279999,46.849819,5636.25
2019-10-21,59.345562,8162.990234,53.310001,1482.400024,2.635,1.792,97.330002,47.417034,5648.350098
2019-10-22,59.209858,8104.299805,54.16,1481.699951,2.622,1.768,97.529999,46.879669,5657.689941
2019-10-23,60.004383,8119.790039,55.970001,1489.900024,2.6625,1.759,97.470001,46.760258,5653.439941
2019-10-24,60.103081,8185.799805,56.23,1498.900024,2.659,1.766,97.629997,46.750309,5684.330078
2019-10-25,60.843334,8243.120117,56.66,1499.5,2.6665,1.801,97.830002,47.407078,5722.149902
2019-10-28,61.452797,8325.990234,55.810001,1490,2.6725,1.853,97.760002,48.541504,5730.569824
2019-10-29,60.031528,8276.849609,55.540001,1487,2.6825,1.835,97.690002,47.626007,5740.140137
2019-10-30,60.024124,8303.980469,55.060001,1493.199951,2.6805,1.798,97.650002,47.675762,5765.870117
2019-10-31,61.381241,8292.360352,54.18,1511.400024,2.633,1.691,97.349998,47.546394,5729.859863
2019-11-01,63.123295,8386.400391,56.200001,1508,2.651,1.728,97.239998,48.28278,5761.890137
2019-11-04,63.537827,8433.200195,56.540001,1508,2.667,1.786,97.510002,49.81525,5824.299805
2019-11-05,63.446533,8434.679688,57.23,1480.800049,2.695,1.866,97.980003,49.54657,5846.890137
2019-11-06,63.473675,8410.629883,56.349998,1490.199951,2.661,1.814,97.949997,49.158478,5866.740234
2019-11-07,64.206245,8434.519531,57.150002,1464.199951,2.724,1.926,98.139999,50.432217,5890.990234
2019-11-08,64.381958,8475.30957,57.240002,1461.300049,2.678,1.933,98.349998,50.163536,5889.700195
2019-11-11,64.891792,8464.280273,56.860001,1455.5,2.66,1.943,98.199997,49.486862,5893.819824
2019-11-12,64.832382,8486.089844,56.799999,1452.099976,2.642,1.909,98.309998,49.307739,5919.75
2019-11-13,65.45359,8482.099609,57.119999,1461.699951,2.6365,1.87,98.370003,48.810188,5907.089844
2019-11-14,65.000694,8479.019531,56.77,1471.800049,2.6185,1.815,98.160004,48.242973,5901.080078
2019-11-15,65.77285,8540.830078,57.720001,1467.300049,2.635,1.834,98,48.511654,5939.27002
2019-11-18,66.104492,8549.94043,57.049999,1470.900024,2.6175,1.808,97.790001,48.28278,5929.790039
2019-11-19,65.904015,8570.660156,55.209999,1473.300049,2.6535,1.786,97.860001,48.879845,5909.049805
2019-11-20,65.136803,8526.730469,57.110001,1473.300049,2.6465,1.738,97.93,48.352436,5894.029785
2019-11-21,64.844772,8506.209961,58.580002,1463.099976,2.621,1.772,97.989998,48.621117,5881.209961
2019-11-22,64.787834,8519.879883,57.77,1463.099976,2.6475,1.774,98.269997,48.710678,5893.129883
2019-11-25,65.923813,8632.490234,58.009998,1456.599976,2.6475,1.764,98.32,49.138573,5924.859863
2019-11-26,65.409035,8647.929688,58.41,1459.800049,2.6745,1.74,98.25,49.307739,5929.620117
2019-11-27,66.287636,8705.179688,58.110001,1453.400024,2.6745,1.767,98.410004,49.99437,5926.839844
2019-11-29,66.141602,8665.469727,58.110001,1453.400024,2.6745,1.767,98.410004,49.685886,5905.169922
2019-12-02,65.376869,8567.990234,55.959999,1462.300049,2.6325,1.836,97.860001,49.61623,5786.740234
2019-12-03,64.211189,8520.639648,56.099998,1478.199951,2.608,1.709,97.739998,49.267937,5727.220215
2019-12-04,64.777939,8566.669922,58.43,1474,2.644,1.781,97.650002,49.357498,5799.680176
2019-12-05,65.728294,8570.700195,58.43,1476.900024,2.6485,1.797,97.410004,50.19339,5801.549805
2019-12-06,66.997925,8656.530273,59.200001,1459.099976,2.711,1.842,97.699997,50.561584,5871.910156
2019-12-09,66.059944,8621.830078,59.02,1459.300049,2.7465,1.829,97.639999,50.103828,5837.25
2019-12-10,66.446022,8616.179688,59.240002,1462.599976,2.7555,1.833,97.410004,50.203342,5848.029785
2019-12-11,67.012764,8654.049805,58.759998,1469.400024,2.7825,1.79,97.160004,50.690945,5860.879883
2019-12-12,67.183548,8717.320313,59.18,1466.699951,2.7895,1.897,97.400002,51.447231,5884.259766
2019-12-13,68.096771,8734.879883,60.07,1475.599976,2.7805,1.819,97.169998,51.158646,5919.02002
2019-12-16,69.262459,8814.230469,60.209999,1475,2.8205,1.892,97.07,52.402534,5991.660156
2019-12-17,69.398575,8823.360352,60.939999,1474.599976,2.8195,1.889,97.209999,52.939896,5968.259766
2019-12-18,69.23275,8827.740234,60.93,1472.599976,2.817,1.924,97.410004,53.148869,5959.600098
2019-12-19,69.302048,8887.219727,61.220001,1478.199951,2.8315,1.908,97.419998,53.049358,5972.279785
2019-12-20,69.158508,8924.959961,60.439999,1474.699951,2.811,1.917,97.709999,52.601563,6021.529785
2019-12-23,70.287064,8945.650391,60.52,1482.5,2.817,1.935,97.660004,52.586632,6029.370117
2019-12-24,70.353882,8952.879883,60.52,1482.5,2.817,1.935,97.660004,52.696106,6029.549805
2019-12-27,71.722488,9006.620117,61.720001,1513.800049,2.8365,1.874,96.919998,52.755814,6037.390137
2019-12-30,72.148178,8945.990234,61.68,1514.5,2.8275,1.895,96.739998,52.268166,5982.220215
2019-12-31,72.675339,8972.599609,61.060001,1519.5,2.794,1.919,96.389999,52.327881,5978.060059
2020-01-02,74.333511,9092.19043,61.18,1524.5,2.833,1.882,96.849998,55.054741,6041.5
2020-01-03,73.61084,9020.769531,63.049999,1549.199951,2.7985,1.788,96.839996,54.387955,6044.160156
2020-01-06,74.197395,9071.469727,63.27,1566.199951,2.8005,1.811,96.669998,54.835793,6013.589844
2020-01-07,73.848442,9068.580078,62.700001,1571.800049,2.804,1.827,96.980003,55.034836,6012.350098
2020-01-08,75.036385,9129.240234,59.610001,1557.400024,2.819,1.874,97.300003,55.452824,6031
2020-01-09,76.630219,9203.429688,59.560001,1551.699951,2.8105,1.858,97.449997,56.278843,6042.549805
2020-01-10,76.803459,9178.860352,59.040001,1557.5,2.8185,1.825,97.360001,56.766495,6037.109863
2020-01-13,78.444321,9273.929688,58.080002,1548.400024,2.8615,1.848,97.349998,58.64743,6036.140137
2020-01-14,77.385063,9251.330078,58.23,1542.400024,2.876,1.818,97.370003,57.463139,6040.890137
2020-01-15,77.053429,9258.700195,57.810001,1552.099976,2.87,1.788,97.230003,57.662174,6032.609863
2020-01-16,78.018631,9357.129883,58.52,1549,2.852,1.809,97.32,57.950787,6039.029785
2020-01-17,78.88237,9388.94043,58.540001,1558.800049,2.8495,1.836,97.610001,58.030403,6100.720215
2020-01-21,78.347801,9370.80957,58.34,1556.400024,2.7985,1.769,97.529999,56.358459,6045.990234
2020-01-22,78.627464,9383.769531,56.740002,1555.300049,2.767,1.769,97.529999,56.637115,6010.97998
2020-01-23,79.006119,9402.480469,55.59,1564.599976,2.726,1.74,97.690002,55.422966,5971.790039
2020-01-24,78.778435,9314.910156,54.189999,1571.099976,2.6855,1.681,97.849998,54.248623,6024.259766
2020-01-27,76.461929,9139.30957,53.139999,1576.800049,2.5965,1.605,97.959999,52.049221,5863.02002
2020-01-28,78.624992,9269.679688,53.48,1569.199951,2.5795,1.641,98.019997,53.014568,5925.819824
2020-01-29,80.27079,9275.160156,53.330002,1569.800049,2.5535,1.594,97.989998,53.50222,5954.890137
2020-01-30,80.154472,9298.929688,52.139999,1583.5,2.5235,1.558,97.870003,52.745865,5871.77002
2020-01-31,76.600517,9150.94043,51.560001,1582.900024,2.52,1.52,97.389999,51.720806,5806.339844
2020-02-03,76.39016,9273.400391,50.110001,1577.199951,2.513,1.52,97.800003,52.477158,5832.509766
2020-02-04,78.912079,9467.969727,49.610001,1550.400024,2.5475,1.603,97.959999,54.86565,5935.049805
2020-02-05,79.55555,9508.679688,50.75,1557.800049,2.579,1.649,98.269997,54.686516,5985.399902
2020-02-06,80.486107,9572.150391,50.950001,1565.099976,2.5985,1.644,98.5,55.373203,6038.180176
2020-02-07,79.39209,9520.509766,50.32,1568.599976,2.559,1.578,98.68,55.114452,6029.75
2020-02-10,79.769165,9628.389648,49.57,1574.699951,2.5575,1.547,98.830002,55.303539,6015.669922
2020-02-11,79.287888,9638.94043,49.939999,1565.599976,2.5885,1.59,98.720001,55.960377,6054.759766
2020-02-12,81.170799,9725.959961,51.169998,1567.400024,2.606,1.63,99.050003,57.423328,6104.72998
2020-02-13,80.592773,9711.969727,51.419998,1575.099976,2.6195,1.617,99.07,56.527641,6093.140137
2020-02-14,80.612625,9731.179688,52.049999,1582.699951,2.6055,1.588,99.120003,56.26889,6069.350098
2020-02-18,79.136566,9732.740234,52.049999,1600,2.61,1.556,99.459999,56.895866,6056.819824
2020-02-19,80.282684,9817.179688,53.290001,1607.5,2.6125,1.57,99.599998,57.433277,6111.240234
2020-02-20,79.459068,9750.969727,53.779999,1616.599976,2.595,1.525,99.870003,57.124767,6062.299805
2020-02-21,77.660507,9576.589844,53.380001,1644.599976,2.618,1.471,99.260002,57.224285,6029.720215
2020-02-24,73.971603,9221.280273,51.43,1672.400024,2.5925,1.377,99.290001,56.020088,5791.870117
2020-02-25,71.466019,8965.610352,49.900002,1646.900024,2.5965,1.33,98.970001,56.398266,5679.680176
2020-02-26,72.599739,8980.780273,48.73,1640,2.5765,1.31,99,56.209179,5684.549805
2020-02-27,67.854019,8566.480469,47.09,1640,2.5715,1.299,98.440002,55.243828,5495.600098
2020-02-28,67.814331,8567.370117,44.759998,1564.099976,2.546,1.127,98.129997,53.930157,5309.899902
2020-03-02,74.127892,8952.169922,46.75,1592.300049,2.601,1.088,97.360001,55.263733,5333.52002
2020-03-03,71.773636,8684.089844,47.18,1642.099976,2.5795,1.01,97.150002,55.313496,5393.169922
2020-03-04,75.102829,9018.089844,46.779999,1641.099976,2.593,0.992,97.339996,55.73148,5464.890137
2020-03-05,72.666725,8738.589844,45.900002,1666.400024,2.5825,0.926,96.82,55.542393,5361.100098
2020-03-06,71.701706,8575.620117,41.279999,1670.800049,2.573,0.706,95.949997,53.830639,5139.109863
2020-03-09,66.030655,7950.680176,31.129999,1674.5,2.524,0.499,94.900002,51.332676,4707.910156
2020-03-10,70.786301,8344.25,34.360001,1659.099976,2.534,0.748,96.410004,54.1292,4636.609863
2020-03-11,68.327858,7952.049805,32.98,1641.400024,2.512,0.82,96.510002,51.740707,4610.25
2020-03-12,61.580158,7201.799805,31.5,1589.300049,2.481,0.849,97.470001,48.088306,4044.26001
2020-03-13,68.95797,7874.879883,31.73,1515.699951,2.474,0.951,98.75,50.068764,4118.359863
2020-03-16,60.086731,6904.589844,28.700001,1485.900024,2.3985,0.728,98.089996,44.585182,3881.459961
2020-03-17,62.728752,7334.779785,26.950001,1524.900024,2.3155,0.997,99.580002,46.545738,3991.780029
2020-03-18,61.193157,6989.839844,20.370001,1477.300049,2.1605,1.266,101.160004,44.107483,3754.840088
2020-03-19,60.724293,7150.580078,25.219999,1478.599976,2.2,1.119,102.760002,45.898853,3855.5
2020-03-20,56.869179,6879.52002,22.43,1484,2.1905,0.938,102.82,45.3913,4048.800049
2020-03-23,55.661041,6860.669922,23.360001,1567,2.1195,0.764,102.489998,45.77943,3914.310059
2020-03-24,61.245258,7417.859863,24.01,1660.199951,2.1975,0.816,101.739998,48.068401,4242.700195
2020-03-25,60.907871,7384.299805,24.49,1632.300049,2.234,0.858,101.050003,48.765045,4432.299805
2020-03-26,64.113029,7797.540039,22.6,1650.099976,2.208,0.811,99.419998,49.72044,4543.580078
2020-03-27,61.458603,7502.379883,21.51,1623.900024,2.197,0.749,98.370003,47.292141,4351.490234
2020-03-30,63.212502,7774.149902,20.09,1622,2.162,0.67,99.18,47.192619,4378.509766
2020-03-31,63.083504,7700.100098,20.48,1583.400024,2.24,0.698,99.050003,47.650417,4396.120117
2020-04-01,59.76424,7360.580078,20.309999,1578.199951,2.192,0.635,99.669998,46.874153,4207.240234
2020-04-02,60.761501,7487.310059,25.32,1625.699951,2.233,0.627,100.18,48.854614,4220.959961
2020-04-03,59.888275,7373.080078,28.34,1633.699951,2.21,0.587,100.580002,48.088306,4154.580078
2020-04-06,65.11277,7913.240234,26.08,1677,2.235,0.676,100.690002,49.810009,4346.140137
2020-04-07,64.358627,7887.259766,23.629999,1664.800049,2.2885,0.736,99.980003,49.989147,4438.27002
2020-04-08,66.005852,8090.899902,25.09,1665.400024,2.278,0.764,100.120003,49.780155,4442.75
2020-04-09,66.482155,8153.580078,22.76,1736.199951,2.2775,0.729,99.519997,49.869724,4506.850098
2020-04-14,71.210495,8515.740234,20.110001,1756.699951,2.347,0.752,98.889999,50.138428,4523.910156
2020-04-15,70.560539,8393.179688,19.870001,1727.199951,2.3125,0.638,99.459999,50.009052,4353.720215
2020-04-16,71.121201,8532.360352,19.870001,1720.400024,2.3045,0.609,100.029999,51.073921,4350.160156
2020-04-17,70.156174,8650.139648,18.27,1689.199951,2.3535,0.654,99.779999,51.880035,4499.009766
2020-04-20,68.699974,8560.730469,-37.630001,1701.599976,2.3345,0.626,99.959999,51.511806,4528.299805
2020-04-21,66.576424,8263.230469,10.01,1678.199951,2.267,0.571,100.260002,50.576317,4357.459961
2020-04-22,68.494064,8495.379883,13.78,1728.699951,2.3175,0.619,100.389999,51.292866,4411.799805
2020-04-23,68.228622,8494.75,16.5,1733.300049,2.324,0.613,100.43,50.994305,4451
2020-04-24,70.198349,8634.519531,16.940001,1723.5,2.348,0.596,100.379997,50.715645,4393.319824
2020-04-27,70.247971,8730.160156,12.78,1711.900024,2.382,0.656,100.040001,51.392384,4505.259766
2020-04-28,69.109299,8607.730469,12.34,1710.5,2.379,0.61,99.870003,51.153538,4569.790039
2020-04-29,71.379196,8914.709961,15.06,1703.400024,2.3745,0.627,99.57,51.840229,4671.109863
2020-04-30,72.885025,8889.549805,18.84,1684.199951,2.354,0.622,99.019997,51.581474,4572.180176
2020-05-04,72.726265,8710.709961,20.389999,1706.900024,2.324,0.637,99.480003,49.362167,4378.22998
2020-05-05,73.817802,8809.120117,24.559999,1704.400024,2.341,0.657,99.709999,50.337471,4483.129883
2020-05-06,74.579391,8854.389648,23.99,1684.199951,2.3525,0.711,100.089996,51.71085,4433.379883
2020-05-07,75.350914,8979.660156,23.549999,1721.800049,2.3855,0.631,99.889999,52.487114,4501.439941
2020-05-08,77.144394,9121.320313,24.74,1709.900024,2.4085,0.682,99.730003,53.631596,4549.640137
2020-05-11,78.358284,9192.339844,24.139999,1695.300049,2.382,0.726,100.239998,53.273323,4490.220215
2020-05-12,77.462791,9002.549805,25.780001,1704.400024,2.3605,0.678,99.93,53.532078,4472.5
2020-05-13,76.527496,8863.169922,25.290001,1713.900024,2.349,0.649,100.239998,53.641552,4344.950195
2020-05-14,76.997635,8943.719727,27.559999,1738.099976,2.351,0.619,100.470001,53.800781,4273.129883
2020-05-15,76.542412,9014.55957,29.43,1753.400024,2.3335,0.64,100.400002,53.830639,4277.629883
2020-05-18,78.345848,9234.830078,31.82,1731.800049,2.405,0.744,99.669998,55.014931,4498.339844
2020-05-19,77.893127,9185.099609,32.5,1744.199951,2.423,0.711,99.370003,55.681721,4458.160156
2020-05-20,79.408005,9375.780273,33.490002,1750.599976,2.4675,0.68,99.120003,56.109657,4496.97998
2020-05-21,78.815979,9284.879883,33.919998,1720.5,2.452,0.677,99.370003,54.507378,4445.450195
2020-05-22,79.323433,9324.589844,33.25,1734.599976,2.409,0.657,99.860001,51.999462,4444.560059
2020-05-26,78.786133,9340.219727,34.349998,1704.800049,2.4385,0.698,98.910004,53.960014,4606.240234
2020-05-27,79.129402,9412.360352,32.810001,1710.300049,2.4025,0.68,99.059998,53.452457,4688.740234
2020-05-28,79.16423,9368.990234,33.709999,1713.300049,2.413,0.705,98.379997,52.755814,4771.390137
2020-05-29,79.08712,9489.870117,35.490002,1736.900024,2.4265,0.648,98.339996,54.139153,4695.439941
2020-06-01,80.059723,9552.049805,35.439999,1737.800049,2.4745,0.662,97.830002,55.990231,4762.779785
2020-06-02,80.430351,9608.379883,36.810001,1725.199951,2.4945,0.68,97.669998,56.74659,4858.970215
2020-06-03,80.873131,9682.910156,37.290001,1697.800049,2.4965,0.761,97.279999,58.020451,5022.379883
2020-06-04,80.176636,9615.80957,37.41,1718.900024,2.493,0.82,96.68,57.403423,5011.97998
2020-06-05,82.460152,9814.080078,39.549999,1676.199951,2.557,0.904,96.940002,58.687241,5197.790039
2020-06-08,82.947685,9924.75,38.189999,1698.300049,2.57,0.884,96.620003,58.458344,5175.52002
2020-06-09,85.567009,9953.75,38.939999,1714.699951,2.6005,0.829,96.32,58.010498,5095.109863
2020-06-10,87.76844,10020.34961,39.599998,1713.300049,2.657,0.748,95.959999,59.055466,5053.419922
2020-06-11,83.554642,9492.730469,36.34,1732,2.5865,0.653,96.730003,57.582561,4815.600098
2020-06-12,84.276009,9588.80957,36.259998,1729.300049,2.6015,0.699,97.32,58.597672,4839.259766
2020-06-15,85.31826,9726.019531,37.119999,1720.300049,2.5685,0.702,96.68,58.657379,4815.720215
2020-06-16,87.579391,9895.870117,38.380001,1729.599976,2.566,0.756,96.959999,59.66254,4952.459961
2020-06-17,87.457504,9910.530273,37.959999,1729.199951,2.592,0.733,97.160004,60.607986,4995.970215
2020-06-18,87.492332,9943.049805,38.84,1724.800049,2.591,0.694,97.419998,61.234962,4958.75
2020-06-19,86.992348,9946.120117,39.75,1745.900024,2.615,0.697,97.620003,61.364338,4979.450195
2020-06-22,89.268394,10056.48047,40.459999,1756.699951,2.6555,0.704,97.040001,62.220215,4948.700195
2020-06-23,91.173805,10131.37012,40.369999,1772.099976,2.66,0.709,96.690002,63.573696,5017.680176
2020-06-24,89.564407,9909.169922,38.009998,1765.800049,2.6505,0.684,97.150002,62.727768,4871.359863
2020-06-25,90.753426,10017,38.720001,1762.099976,2.6625,0.674,97.43,63.006428,4918.580078
2020-06-26,87.964951,9757.219727,38.490002,1772.5,2.672,0.636,97.5,62.887001,4909.640137
2020-06-29,89.992256,9874.150391,39.700001,1774.800049,2.6795,0.636,97.540001,62.787483,4945.459961
2020-06-30,90.743469,10058.76953,39.27,1793,2.7135,0.653,97.389999,63.175613,4935.990234
2020-07-01,90.571838,10154.62988,39.82,1773.199951,2.717,0.682,97.199997,63.623455,4926.939941
2020-07-02,90.571838,10207.62988,40.650002,1784,2.7335,0.669,97.32,64.827652,5049.379883
2020-07-06,92.994652,10433.65039,40.630001,1788.5,2.766,0.684,96.790001,69.614586,5081.509766
2020-07-07,92.706093,10343.88965,40.619999,1804.199951,2.7875,0.65,96.879997,68.460152,5043.72998
2020-07-08,94.865234,10492.5,40.900002,1815.5,2.8145,0.653,96.43,71.316391,4981.129883
2020-07-09,95.273193,10547.75,39.619999,1799.199951,2.828,0.605,96.699997,72.769394,4921.009766
